user_id,category,source
a6fdb7efd0,Строительство и ремонт,context
b660c38038,Электроника,context
431d8bcf48,Электроника,other
70dd8b05b7,Строительство и ремонт,other
07c30dc4bc,Продукты,context
52f3102bbe,Строительство и ремонт,email
fe18fd151c,Электроника,other
f098a292b5,Строительство и ремонт,context
8451d218b7,Продукты,email
0a07715f8b,Товары для животных,other
53fa70cd0a,Электроника,other
554cffdc42,Досуг,other
7a7b4ad9b8,Бытовая техника,None
8142637a47,Электроника,other
6cfdaf36b9,Бытовая техника,context
e66e26ccaf,Строительство и ремонт,other
e998b0efdf,Продукты,other
1df5fdee11,Бытовая техника,context
6d2b30f845,Товары для животных,context
634c1d7e4e,Бытовая техника,context
4c59e81d44,Продукты,context
20d9844728,Электроника,other
95481d28e1,Продукты,context
73fffcbb65,Строительство и ремонт,context
e736bd4085,Строительство и ремонт,other
899017a076,Бытовая техника,context
7c3fd1ee41,Бытовая техника,other
0112d921ad,Досуг,other
05b4a4926d,Продукты,other
9ebba9a7b3,Электроника,other
f54a353cc8,Продукты,other
2985fa5251,Строительство и ремонт,other
26c78820af,Бытовая техника,other
36c9cf89bb,Товары для животных,other
d1cafbb9d3,Электроника,context
976e3cd27c,Электроника,other
7609265f31,Электроника,context
9d04bb57e6,Электроника,context
ed93ee4370,Товары для животных,context
ef0f3269c3,Электроника,context
f5e83a17af,Электроника,other
845454eb25,Досуг,other
136193f9ba,не определена,other
fce9b53c13,Досуг,email
c17b697fe3,Досуг,other
ccafb5cfce,Электроника,other
ebeede9566,Бытовая техника,other
06e9146e39,Электроника,other
598fff580c,Электроника,context
70a3198338,Бытовая техника,other
6f16b5562b,Электроника,other
82b450ea2e,Продукты,other
dcd5c867cf,Товары для животных,other
ff659a28b7,Досуг,context
74fc88f5d1,Бытовая техника,other
b1725f8ef0,Бытовая техника,context
9c4e6055df,Продукты,other
4ae4547884,Электроника,other
66eb0896dd,Продукты,other
c514adbd83,Электроника,other
62b2386c1c,Досуг,other
1136653d20,Досуг,other
16ad676a50,Строительство и ремонт,other
13e88c06a2,Продукты,other
7dc4993952,Продукты,context
656aa8fb83,Досуг,None
890230dfa0,Продукты,context
aa1db4b36d,Электроника,email
bb7ef21be6,Электроника,other
aa40001201,Товары для животных,other
dced838e4c,Электроника,other
1558cc2bef,Электроника,other
9de16bd163,Бытовая техника,other
d070451cb7,Досуг,other
535a0a7fd2,Продукты,other
b8bed245d4,Электроника,other
9c7398b5a2,Электроника,other
d77e3ff3d8,Электроника,context
5740086d40,Продукты,other
b0231e8bb8,Продукты,context
2f5e4f200e,Электроника,context
224bb02440,Досуг,email
5d09df0a70,Строительство и ремонт,other
4fae7f1038,Бытовая техника,context
35d3b36012,Продукты,email
f504240604,Досуг,context
38593d010c,Электроника,other
372182dfe7,Бытовая техника,context
c7d31b5322,Продукты,other
6855dd174e,Бытовая техника,context
3d5c4ee62c,Электроника,other
6988567303,Электроника,other
bae7add73a,Электроника,context
e49a5df2aa,Электроника,other
e262359530,Товары для животных,other
12072d9e49,Строительство и ремонт,context
27fc5109c8,Электроника,other
8d2a3b3fe6,Продукты,other
67cd82b367,Электроника,other
191cefdb6e,Досуг,other
71ad285ac3,Электроника,other
e029d6e1dc,Продукты,other
4af1e0c56b,Электроника,other
0e56c00b21,Электроника,other
216b503bee,Товары для животных,context
81da2b0fca,Электроника,other
9fcce69287,Электроника,other
b6e9702ab6,Электроника,other
0a97f18461,Электроника,other
7f7efbcf8d,Бытовая техника,other
e5e8f27d21,Электроника,other
de465d6615,Досуг,other
2659b22fd9,Строительство и ремонт,email
b0d7c401d6,Продукты,other
8af51088a0,не определена,context
79d5fa9e4f,Продукты,other
fea109639c,Бытовая техника,other
1c08931d92,Товары для животных,context
599bfa0616,Строительство и ремонт,other
bf3beef628,Электроника,other
0f2d86bca6,Бытовая техника,email
44b572a76b,Электроника,other
d4e7790d8b,Товары для животных,other
864f229283,Досуг,other
307a397904,Электроника,other
255b178f6b,Бытовая техника,other
84af74688b,Бытовая техника,other
68bb7edac2,Продукты,other
db89ebbb94,Строительство и ремонт,context
eb39262ff5,Электроника,context
5d4b287d40,Строительство и ремонт,other
7ec5981242,Продукты,other
9b0a694178,Досуг,other
3aa25fdfe8,Бытовая техника,email
afe62b2138,Электроника,context
6c90a4118a,Электроника,context
724c727778,Бытовая техника,other
0e515a69d7,Продукты,other
9a85a229a2,Бытовая техника,other
631e8ac2cb,Строительство и ремонт,email
fe70e17d90,Товары для животных,other
d15ea2f086,Бытовая техника,other
cacbb038f7,Электроника,other
bc0d5e8d4e,Электроника,other
6f4f14ebc6,Электроника,other
a7774f0517,Продукты,context
2ef38ed257,Товары для животных,context
d8e40a827b,Товары для животных,other
a8c79814bc,Электроника,context
60f5e492fa,Досуг,email
2809dbf3a9,Досуг,other
dba4001826,Электроника,context
85411bb5a5,Электроника,other
47e6bc8f0d,Электроника,other
b36327fe75,Электроника,other
a5c67b52d9,Досуг,context
4885729a0f,Электроника,context
ce1d14c718,Продукты,other
c851f03086,Продукты,context
7b687f4160,Электроника,context
07fd167458,Бытовая техника,other
cf60c16749,Товары для животных,other
3c5f21432c,Бытовая техника,other
545aa9f44b,Бытовая техника,other
13fac0d405,Бытовая техника,context
088d22bc59,Бытовая техника,email
4796b086c8,Электроника,other
c20a8714ab,Строительство и ремонт,other
8ecf75a399,Бытовая техника,other
bc56bbf576,Электроника,context
434d630b6e,Электроника,context
eef00e8a37,Продукты,other
56eab4cd21,Электроника,other
2b95759653,Досуг,other
dfa3a6e5b3,Бытовая техника,other
fc21f5f617,Бытовая техника,other
d5f8a2f57f,Продукты,context
a5a297e53b,Бытовая техника,other
e0e7c0213e,Электроника,other
e1f141314c,Товары для животных,context
48cf500002,Продукты,context
0805db4606,Досуг,context
10e25f64a8,Электроника,other
83666e3e71,Продукты,other
443b546650,Досуг,other
382d748d26,Бытовая техника,other
9505ed9769,Бытовая техника,other
faa0283824,Электроника,other
e64b5b3a04,не определена,other
2867baebbc,Бытовая техника,other
c6ee516fbc,Строительство и ремонт,other
b9a7f7c97e,Электроника,other
15f420eba3,Досуг,context
92e1b9d286,Электроника,other
